# robot.pose.x robot.pose.y robot.pose.theta 
-10.1465 2.46473 -0.186268 
-10.1432 2.46285 -0.184607 
-10.1456 2.46338 -0.185435 
-10.0279 2.45394 -0.194751 
-10.1093 2.41238 -0.177111 
-10.0958 2.41495 -0.183014 
-10.0608 2.39843 -0.184627 
-9.99951 2.36883 -0.171699 
-9.91257 2.37464 -0.177205 
-9.90976 2.38529 -0.177838 
-9.81905 2.36829 -0.19039 
-9.7942 2.35724 -0.178304 
-9.73406 2.34252 -0.173829 
-9.73233 2.31147 -0.176122 
-9.62142 2.32955 -0.17342 
-9.61975 2.34322 -0.181726 
-9.59195 2.30688 -0.16567 
-9.50061 2.32979 -0.177329 
-9.38337 2.30941 -0.166822 
-9.38965 2.28515 -0.162118 
-9.32522 2.29354 -0.164682 
-9.30461 2.30566 -0.173095 
-9.25023 2.24051 -0.163511 
-9.19995 2.26478 -0.177573 
-9.13934 2.24238 -0.161875 
-9.13827 2.24648 -0.160298 
-9.03126 2.23156 -0.172068 
-9.00981 2.20983 -0.162925 
-9.01073 2.20946 -0.162796 
-8.84051 2.20627 -0.165063 
-8.85162 2.17934 -0.166508 
-8.7785 2.19464 -0.168186 
-8.73175 2.18578 -0.178394 
-8.70427 2.15993 -0.17056 
-8.64683 2.14332 -0.165372 
-8.63826 2.14337 -0.165457 
-8.57662 2.15377 -0.16833 
-8.50375 2.13612 -0.175692 
-8.45671 2.14809 -0.16254 
-8.38047 2.11553 -0.168223 
-8.29838 2.10349 -0.162655 
-8.21991 2.08276 -0.157426 
-8.21966 2.08291 -0.157426 
-8.17899 2.08678 -0.165678 
-8.13135 2.07479 -0.177185 
-8.13081 2.07437 -0.177049 
-8.0788 2.06514 -0.177492 
-7.97443 2.04353 -0.174379 
-7.9715 2.04385 -0.174181 
-7.91525 2.03453 -0.178604 
-7.84454 2.03051 -0.180839 
-7.77153 2.01437 -0.178817 
-7.70873 1.97333 -0.179087 
-7.71977 1.98716 -0.17853 
-7.67449 1.98688 -0.171128 
-7.63573 1.98183 -0.168028 
-7.54881 1.94845 -0.180582 
-7.48764 1.96387 -0.176641 
-7.44979 1.94552 -0.169472 
-7.36079 1.91821 -0.157366 
-7.33667 1.91809 -0.164861 
-7.34107 1.9183 -0.163976 
-7.25074 1.90845 -0.162176 
-7.20863 1.89481 -0.159539 
-7.16673 1.9101 -0.180819 
-7.05682 1.89243 -0.172364 
-7.02756 1.86614 -0.170666 
-6.96359 1.85477 -0.168009 
-6.96343 1.85497 -0.167986 
-6.91937 1.87678 -0.178065 
-6.9191 1.87743 -0.178297 
-6.81528 1.86781 -0.183791 
-6.74176 1.83944 -0.175481 
-6.74157 1.83362 -0.172214 
-6.74803 1.83657 -0.171849 
-6.59944 1.84342 -0.188607 
-6.5522 1.78417 -0.178076 
-6.55097 1.78757 -0.177721 
-6.45315 1.79586 -0.184353 
-6.38556 1.75266 -0.158589 
-6.34868 1.74587 -0.155088 
-6.32123 1.74814 -0.167381 
-6.2622 1.73699 -0.161092 
-6.19659 1.72927 -0.16081 
-6.15737 1.72765 -0.171197 
-6.0891 1.70248 -0.161316 
-6.06069 1.73053 -0.168968 
-6.04471 1.71584 -0.173829 
-5.96182 1.68652 -0.161036 
-5.90188 1.66669 -0.161649 
-5.83971 1.67858 -0.164929 
-5.79843 1.69039 -0.16516 
-5.69812 1.68285 -0.167763 
-5.64241 1.68498 -0.168568 
-5.6385 1.63969 -0.1507 
-5.57909 1.62215 -0.141258 
-5.56443 1.64266 -0.15385 
-5.50102 1.65913 -0.154021 
-5.43548 1.61672 -0.150965 
-5.42458 1.61549 -0.147944 
-5.34825 1.60954 -0.144781 
-5.28276 1.61005 -0.148695 
-5.24634 1.60985 -0.146319 
-5.19826 1.58393 -0.142776 
-5.11405 1.5774 -0.144398 
-5.07235 1.56992 -0.146318 
-5.07291 1.57015 -0.146516 
-5.01667 1.57473 -0.148808 
-4.98667 1.53842 -0.13327 
-4.91972 1.54579 -0.141698 
-4.86271 1.55301 -0.149831 
-4.80246 1.5254 -0.140599 
-4.77087 1.52734 -0.139912 
-4.70967 1.51478 -0.158383 
-4.65018 1.50632 -0.154817 
-4.61236 1.49304 -0.140773 
