# robot.pose.x robot.pose.y robot.pose.theta 
-2.47265 6.36545 0.456639 
-2.42624 6.38932 0.455069 
-2.37017 6.42097 0.458515 
-2.24866 6.46804 0.446749 
-2.14125 6.4918 0.446386 
-2.17665 6.48214 0.451821 
-2.11987 6.49701 0.458124 
-2.07511 6.54086 0.453939 
-1.95405 6.57116 0.453864 
-1.83842 6.60275 0.466255 
-1.80552 6.61853 0.479257 
-1.78525 6.64905 0.486651 
-1.78859 6.64871 0.486731 
-1.76761 6.6891 0.507258 
-1.69332 6.72754 0.543407 
-1.6477 6.76481 0.575507 
-1.61726 6.80525 0.592407 
-1.57396 6.82319 0.615231 
-1.57399 6.82278 0.615318 
-1.53337 6.79525 0.635942 
-1.53128 6.87671 0.65267 
-1.53069 6.9032 0.664101 
-1.5237 6.89947 0.684058 
-1.52596 6.89872 0.692073 
-1.52542 6.8986 0.692009 
-1.51227 6.84662 0.686576 
-1.5145 6.88482 0.693743 
-1.52139 6.8938 0.68938 
-1.51371 6.84473 0.68979 
-1.51564 6.84445 0.6875 
-1.51541 6.84352 0.687479 
-1.51656 6.88459 0.690921 
-1.52083 6.89109 0.686328 
-1.50511 6.83394 0.69291 
-1.51575 6.86235 0.690237 
-1.52055 6.88982 0.690872 
-1.52236 6.88699 0.690374 
-1.52206 6.88681 0.690366 
-1.5207 6.88786 0.687364 
-1.52669 6.89604 0.685077 
-1.51204 6.87838 0.689279 
-1.52144 6.88562 0.687735 
-1.52079 6.88958 0.688061 
-1.52015 6.89407 0.6866 
-1.51989 6.89414 0.686522 
-1.51795 6.8813 0.689073 
-1.531 6.90315 0.684134 
-1.52109 6.88835 0.688175 
-1.52066 6.8889 0.688197 
-1.53247 6.89796 0.684115 
-1.53225 6.89796 0.684113 
-1.54505 6.88569 0.689989 
-1.55202 6.89143 0.691078 
-1.556 6.89658 0.687643 
-1.55824 6.89824 0.686436 
-1.52754 6.89843 0.684116 
-1.52179 6.8864 0.689646 
-1.52163 6.8863 0.689645 
-1.51502 6.88844 0.691281 
-1.51889 6.88202 0.692611 
-1.5265 6.89132 0.686901 
-1.52039 6.88379 0.689908 
-1.51991 6.88655 0.688663 
-1.51539 6.88084 0.69324 
-1.51524 6.88073 0.693255 
-1.52085 6.84576 0.687717 
-1.51938 6.88827 0.68807 
-1.51775 6.8942 0.685959 
-1.52735 6.89206 0.687713 
-1.5233 6.89289 0.686026 
-1.52 6.87793 0.69327 
-1.5199 6.87786 0.693273 
-1.52954 6.89026 0.686814 
-1.51997 6.88749 0.690456 
-1.51269 6.88646 0.691951 
-1.51851 6.88363 0.688742 
-1.51836 6.88361 0.688734 
-1.51667 6.88267 0.692566 
-1.52107 6.88101 0.688267 
-1.52233 6.88866 0.688112 
-1.51997 6.88646 0.68892 
-1.51989 6.88585 0.689347 
-1.51528 6.88333 0.691131 
-1.51508 6.88325 0.691148 
-1.5174 6.88568 0.689457 
-1.52179 6.87719 0.689528 
