# robot.pose.x robot.pose.y robot.pose.theta 
-3.19151 3.39798 1.80792 
-3.20677 3.41046 1.89136 
-3.25236 3.37569 1.95306 
-3.25289 3.37433 1.95267 
-3.26837 3.36547 2.0277 
-3.27738 3.36707 2.10835 
-3.30707 3.34589 2.17427 
-3.30554 3.34859 2.2577 
-3.35498 3.29668 2.3147 
-3.38477 3.27939 2.38586 
-3.40043 3.26429 2.38064 
-3.38187 3.27761 2.46353 
-3.37601 3.27076 2.54341 
-3.43422 3.21964 2.60056 
-3.46238 3.18051 2.66507 
-3.49544 3.1505 2.7342 
-3.50423 3.14021 2.73136 
-3.47452 3.15898 2.81635 
-3.48673 3.11659 2.8829 
-3.43297 3.08298 2.9545 
-3.46674 3.07505 3.02236 
-3.47315 3.0517 3.09293 
-3.47276 3.04263 3.09422 
-3.46195 3.05298 -3.12839 
-3.45136 3.01369 3.1408 
-3.4438 3.07143 -3.12357 
-3.45178 3.05368 -3.12897 
-3.45533 3.0194 3.14088 
-3.4543 3.04878 -3.13337 
-3.45381 3.04848 -3.13359 
-3.45224 3.04709 -3.13268 
-3.45307 3.01487 -3.13693 
-3.45772 3.03646 -3.09984 
-3.43883 3.04122 -3.10201 
-3.45104 3.03811 -3.11033 
-3.44817 3.03638 -3.11115 
-3.44417 2.99829 -3.11882 
-3.44094 3.02039 -3.11087 
-3.44426 3.05238 -3.095 
-3.4299 3.0055 -3.11659 
-3.46289 3.01412 -3.10749 
-3.48436 3.01719 -3.10529 
-3.48416 3.0173 -3.1053 
-3.51487 3.03552 -3.09473 
-3.55785 3.00068 -3.10773 
-3.5853 3.02146 -3.101 
-3.62707 3.01326 -3.10467 
-3.67969 3.00998 -3.10776 
-3.68031 3.00962 -3.10847 
-3.7335 2.97709 -3.11539 
-3.78818 3.01753 -3.09942 
-3.84761 3.00695 -3.10328 
-3.90677 3.01993 -3.0981 
-3.96733 2.97818 -3.11362 
-3.96621 2.98289 -3.11368 
-4.02251 3.01928 -3.09622 
-4.09321 2.99471 -3.10414 
-4.14895 2.98619 -3.10609 
-4.19764 3.01083 -3.09885 
-4.26387 3.00451 -3.10018 
-4.32221 3.01341 -3.09181 
-4.31895 3.01386 -3.09196 
-4.38255 2.99908 -3.09551 
-4.44293 2.97543 -3.10466 
-4.50935 2.96758 -3.10569 
-4.56477 2.99135 -3.09365 
-4.62017 2.98392 -3.09594 
-4.6194 2.98411 -3.09589 
-4.68291 2.98191 -3.09794 
-4.72728 3.01101 -3.0844 
-4.81935 2.97655 -3.09889 
-4.82145 3.02376 -3.07597 
-4.90871 2.98332 -3.09007 
-4.97774 2.9329 -3.10832 
-4.98234 2.94017 -3.10561 
-5.03431 3.00728 -3.08649 
-5.08517 2.97152 -3.08929 
-5.16318 2.93977 -3.10205 
-5.22058 2.9535 -3.09588 
-5.26475 2.95934 -3.09293 
-5.3417 2.93963 -3.1025 
-5.34174 2.9398 -3.1025 
-5.3764 2.93448 -3.09558 
-5.4561 2.95184 -3.09124 
-5.50512 2.93066 -3.09483 
-5.57213 2.9372 -3.09417 
-5.6274 2.94592 -3.08498 
-5.62372 2.94698 -3.08475 
-5.67867 2.93543 -3.09017 
-5.75279 2.92424 -3.09593 
-5.81127 2.92183 -3.09529 
-5.86954 2.92099 -3.09305 
-5.92824 2.9216 -3.09354 
-5.99197 2.92915 -3.08924 
-5.99209 2.92947 -3.08907 
-6.05034 2.91044 -3.09527 
-6.10547 2.92366 -3.08714 
-6.16485 2.9209 -3.08804 
-6.22162 2.90226 -3.09269 
-6.28465 2.93544 -3.08249 
-6.28127 2.93369 -3.08258 
-6.33795 2.93301 -3.07752 
-6.41507 2.92294 -3.08254 
-6.46568 2.8915 -3.09121 
-6.50503 2.89269 -3.08356 
-6.5746 2.89814 -3.08431 
-6.62801 2.88074 -3.08843 
-6.62788 2.87914 -3.0892 
-6.70178 2.88309 -3.08784 
-6.75119 2.88772 -3.08264 
-6.81959 2.87852 -3.08343 
-6.86664 2.87511 -3.08324 
-6.93684 2.86358 -3.08983 
-6.9387 2.8606 -3.09191 
-6.98678 2.86433 -3.09018 
-7.04909 2.86764 -3.0828 
-7.10333 2.8735 -3.08022 
-7.16866 2.87535 -3.07971 
-7.22284 2.86137 -3.08377 
-7.29778 2.88724 -3.07133 
-7.29667 2.88361 -3.07296 
-7.35287 2.8688 -3.07684 
-7.40759 2.86015 -3.08252 
-7.46762 2.84958 -3.07962 
-7.52168 2.85417 -3.08037 
-7.58381 2.84743 -3.0827 
-7.58406 2.8471 -3.08265 
-7.64046 2.84757 -3.0775 
-7.69655 2.84643 -3.07807 
-7.73803 2.85185 -3.07365 
-7.81776 2.84489 -3.0742 
-7.87232 2.83773 -3.07318 
-7.93298 2.8414 -3.07302 
-7.93283 2.84147 -3.07296 
-8.01066 2.82245 -3.08178 
-8.03994 2.8416 -3.06669 
-8.10506 2.82434 -3.07519 
-8.15955 2.81877 -3.07559 
-8.20607 2.82136 -3.06564 
-8.27627 2.81438 -3.07216 
-8.27627 2.81452 -3.07207 
-8.34719 2.80481 -3.08118 
-8.39746 2.80418 -3.07093 
-8.42837 2.80087 -3.07099 
-8.52672 2.79158 -3.0762 
-8.57521 2.78588 -3.08692 
-8.57479 2.786 -3.0868 
-8.65606 2.79265 -3.10463 
-8.70981 2.78563 -3.09489 
-8.76489 2.77874 -3.09622 
-8.80956 2.78854 -3.09229 
-8.85426 2.7916 -3.08549 
-8.85439 2.79148 -3.08549 
-8.90085 2.79918 -3.07808 
